"","bedrnavn","bedrnr","opprdato","type","fylke","COVID"
"312","BRYGGESPESIALISTEN AS","915441211","2020-07-14","Konkursåpning","Oslo","Under"
"313","BRYGGSELV OSLO AS","912837122","2023-06-13","Konkursåpning","Oslo","Etter"
"314","BRYN KIOSK AS","925119148","2023-06-19","Konkursåpning","Oslo","Etter"
"315","BRYN TØMRER BYGG AS","919257040","2019-04-03","Konkursåpning","Oslo","Før"
"316","BRØDBOKSEN TWD AS","914460301","2018-01-23","Konkursåpning","Oslo","Før"
"317","BRØDRENE TRANSPORT AS","819027072","2021-10-26","Konkursåpning","Oslo","Under"
"318","BS GRUPPEN AS","986644318","2023-07-04","Konkursåpning","Oslo","Etter"
"319","BSM BYGG ENTREPRENØR AS","919187727","2020-06-02","Konkursåpning","Oslo","Under"
"320","BT BYGG OG TRANSPORT AS","827405132","2023-04-18","Konkursåpning","Oslo","Under"
"321","BTT NORGE AS","918282653","2021-10-28","Konkursåpning","Oslo","Under"
"322","BUBBLE WRAP AS","820846702","2020-12-11","Konkursåpning","Oslo","Under"
"323","BUDO STORE NORGE","997442083","2018-02-01","Konkursåpning i hjemlandet","Oslo","Før"
"324","BUILTON AS","916957548","2022-02-11","Konkursåpning","Oslo","Under"
"325","BULLING & CO AS","989185624","2024-02-12","Konkursåpning","Oslo","Etter"
"326","BUNADERIA AS","923677739","2024-03-19","Konkursåpning","Oslo","Etter"
"327","BUNJAN BYGG AS","814650952","2021-03-15","Konkursåpning","Oslo","Under"
"328","BUNO LOGISTIKK AS","926325213","2023-11-14","Konkursåpning","Oslo","Etter"
"329","BURGER OG DONER AS","825273522","2022-01-04","Konkursåpning","Oslo","Under"
"330","BURGER SHACK NYDALEN AS","926818082","2023-11-13","Konkursåpning","Oslo","Etter"
"331","BURRITO PROJECT AS","913909232","2021-08-23","Konkursåpning","Oslo","Under"
"332","BUSINESS APARTMENTS AS","922306540","2022-04-19","Konkursåpning","Oslo","Under"
"333","BUSINESS CONNECTING AS","923474641","2024-02-27","Konkursåpning","Oslo","Etter"
"334","BUTIKK BØLLA OG SOULAT AS","913084675","2023-07-28","Konkursåpning","Oslo","Etter"
"335","BUTIKK HARPREET AS","929055977","2023-09-01","Konkursåpning","Oslo","Etter"
"336","BUVER AS","996459241","2020-12-21","Konkursåpning","Oslo","Under"
"337","BUVÅG INVEST AS","914038200","2020-11-24","Konkursåpning","Oslo","Under"
"338","BYDELSKANTINA IDEELT AS","928467589","2024-03-14","Konkursåpning","Oslo","Etter"
"339","BYGDØ KOLONIAL AS","926074571","2023-04-27","Konkursåpning","Oslo","Under"
"340","BYGG & VVS ENTREPRENØR AS","925597201","2022-03-17","Konkursåpning","Oslo","Under"
"341","BYGG & VVS GARANTI AS","919285036","2020-03-23","Konkursåpning","Oslo","Under"
"342","BYGG CO ENTREPRENØR AS","992787082","2021-02-03","Konkursåpning","Oslo","Under"
"343","BYGG ENTREPRENØR AS","913498771","2020-06-17","Konkursåpning","Oslo","Under"
"344","BYGG ENTREPRENØR OSLO AS","925305863","2023-10-10","Konkursåpning","Oslo","Etter"
"345","BYGG KONSULT AS","920363725","2021-07-28","Konkursåpning","Oslo","Under"
"346","BYGG MASTER SL AS","922402655","2023-03-28","Konkursåpning","Oslo","Under"
"347","BYGG NORDIC AS","918464743","2022-06-14","Konkursåpning","Oslo","Under"
"348","BYGG OG BO NORGE AS","912117863","2024-02-13","Konkursåpning","Oslo","Etter"
"349","BYGG OG GLASS AS","996524949","2022-02-01","Konkursåpning","Oslo","Under"
"350","BYGG OG TOTALRENOVERING AS","928901440","2023-12-06","Konkursåpning","Oslo","Etter"
"351","BYGG OG VEDLIKEHOLD AS","925157813","2022-08-22","Konkursåpning","Oslo","Under"
"352","BYGG PARTNER NORGE AS","913694562","2021-03-30","Konkursåpning","Oslo","Under"
"353","BYGG PROSJEKTERING AS","917619921","2021-03-15","Konkursåpning","Oslo","Under"
"354","BYGG RENHOLD AS","912777030","2020-06-03","Konkursåpning","Oslo","Under"
"355","BYGG SERVICE KERA AS","922907153","2021-12-14","Konkursåpning","Oslo","Under"
"356","BYGG- & INDUSTRISERVICE I NORDEN","917693331","2018-11-15","Konkursåpning i hjemlandet","Oslo","Før"
"357","BYGGARMEEN NORGE AS","923640339","2021-03-11","Konkursåpning","Oslo","Under"
"358","BYGGEKSPERT AS","829051532","2023-05-03","Konkursåpning","Oslo","Etter"
"359","BYGGEST AS","821885922","2024-02-26","Konkursåpning","Oslo","Etter"
"360","BYGGINTERGRUM AS","924309474","2021-04-19","Konkursåpning","Oslo","Under"
"361","BYGGKORT AS","826740612","2022-06-01","Konkursåpning","Oslo","Under"
"362","BYGGMANIA AS","925832960","2023-05-26","Konkursåpning","Oslo","Etter"
"363","BYGGMERKING AS","990546827","2021-11-05","Konkursåpning","Oslo","Under"
"364","BYGGMESTER RØSTVIK AS","911951258","2020-10-26","Konkursåpning","Oslo","Under"
"365","BYGGMESTER SOLNESS AS","998485088","2022-02-09","Konkursåpning","Oslo","Under"
"366","BYGGRON AS","925424455","2024-02-20","Konkursåpning","Oslo","Etter"
"367","BYGGSERVICE ENTREPRENØR AS","917677743","2022-04-26","Konkursåpning","Oslo","Under"
"368","BYSENTER DRIFT AS","960837932","2019-03-05","Konkursåpning","Oslo","Før"
"369","BYSENTER FORVALTNING AS","921298277","2021-09-24","Konkursåpning","Oslo","Under"
"370","BYSENTER HOLDING AS","912081443","2018-12-17","Konkursåpning","Oslo","Før"
"371","BÆRUM BYGGSERVICE AS","923705368","2023-09-29","Konkursåpning","Oslo","Etter"
"372","C&C EIENDOMSUTVIKLING AS","811750182","2022-08-24","Konkursåpning","Oslo","Under"
"373","CA TECHNOLOGY SYSTEMS AS","995494639","2023-11-23","Konkursåpning","Oslo","Etter"
"374","CALLMORE AS","926714414","2021-11-23","Konkursåpning","Oslo","Under"
"375","CALLPARTNER AS","927120798","2022-12-07","Konkursåpning","Oslo","Under"
"376","CAMINITO IMPORT AS","921621825","2021-02-10","Konkursåpning","Oslo","Under"
"377","CANJOIN AS","987611154","2020-12-10","Konkursåpning","Oslo","Under"
"378","CANTAVIT AS","920281877","2019-10-14","Konkursåpning","Oslo","Før"
"379","CAPITAL SOLUTION AS","914818850","2020-11-26","Konkursåpning","Oslo","Under"
"380","CAR MAGIC AS","919419032","2024-02-16","Konkursåpning","Oslo","Etter"
"381","CARE CENTER AUTOMANIA AS","925996394","2023-01-27","Konkursåpning","Oslo","Under"
"382","CARE TRANSPORT & LOGISTIKK AS","828051962","2023-11-17","Konkursåpning","Oslo","Etter"
"383","CARL BERNER DELIKATESSE AS","921767811","2022-05-10","Konkursåpning","Oslo","Under"
"384","CARLBERNER SPISERIET AS","922128855","2021-08-23","Konkursåpning","Oslo","Under"
"385","CARROTS AS","921827741","2022-11-22","Konkursåpning","Oslo","Under"
"386","CASA MATTA CATERING AS","927345218","2023-04-04","Konkursåpning","Oslo","Under"
"387","CASIGA AS","926129864","2023-06-23","Konkursåpning","Oslo","Etter"
"388","CATWALK STREET AS","915150543","2021-07-13","Konkursåpning","Oslo","Under"
"389","CB PARTNER OSLO VEST AS","920682707","2021-02-18","Konkursåpning","Oslo","Under"
"390","CELINE MAKTABI AS","918484485","2021-02-16","Konkursåpning","Oslo","Under"
"391","CENT X AS","919146095","2023-08-30","Konkursåpning","Oslo","Etter"
"392","CENTRUM AKUPUNKTURKLINIKK AS","998418232","2021-01-11","Konkursåpning","Oslo","Under"
"393","CERVIX AS","999561470","2021-04-12","Konkursåpning","Oslo","Under"
"394","CG TRADING AS","918381139","2019-10-21","Konkursåpning","Oslo","Før"
"395","CG TRADING DRIFT AS","918529209","2019-10-21","Konkursåpning","Oslo","Før"
"396","CHAMPAGNERIA AS","987603437","2022-10-21","Konkursåpning","Oslo","Under"
"397","CHANGE GROUP AS","827129232","2022-11-02","Konkursåpning","Oslo","Under"
"398","CHANGE MARKETING AS","924467029","2022-01-07","Konkursåpning","Oslo","Under"
"399","CHB CONSULTING AS","915843034","2021-09-23","Konkursåpning","Oslo","Under"
"400","CHICA SENTRUM AS","994545620","2020-12-18","Konkursåpning","Oslo","Under"
"401","CHICKEN AND RIBS AS","911548100","2023-12-20","Konkursåpning","Oslo","Etter"
"402","CHILD PLANET AS","881541882","2023-01-09","Konkursåpning","Oslo","Under"
"403","CHILD PLANET DE FIRE ÅRSTIDER AS","920147984","2023-01-09","Konkursåpning","Oslo","Under"
"404","CHILI FILM AS","920881246","2023-08-29","Konkursåpning","Oslo","Etter"
"405","CHOPSTIX AS","997962281","2022-07-13","Konkursåpning","Oslo","Under"
"406","CHRISTIANIA BALKONGINNGLASSING AS","919665653","2024-03-21","Konkursåpning","Oslo","Etter"
"407","CHRISTIANIA BYGG AS","899195582","2023-02-15","Konkursåpning","Oslo","Under"
"408","CHRISTIANIA FASADE AS","929720458","2024-02-02","Konkursåpning","Oslo","Etter"
"409","CHRISTIANIA MALERMESTERFORRETNING","895288462","2022-08-22","Konkursåpning","Oslo","Under"
"410","CHRISTIANIA VVS AS","825590382","2023-03-15","Konkursåpning","Oslo","Under"
"411","CICERONE REGNSKAP AS","916498470","2020-11-30","Konkursåpning","Oslo","Under"
"412","CITY MED AS","913358287","2020-09-30","Konkursåpning","Oslo","Under"
"413","CITYDEKOR AS","919424958","2022-12-13","Konkursåpning","Oslo","Under"
"414","CITYDEKORASJON AS","913098129","2022-12-13","Konkursåpning","Oslo","Under"
"415","CITYLINK TRANSPORT AS","916335490","2022-05-24","Konkursåpning","Oslo","Under"
"416","CJC EIENDOM AS","915026338","2021-10-06","Konkursåpning","Oslo","Under"
"417","CKLA AS","922077770","2021-06-22","Konkursåpning","Oslo","Under"
"418","CL BYGG AS","998877598","2020-07-02","Konkursåpning","Oslo","Under"
"419","CLASSY BYGG AS","924324856","2021-11-02","Konkursåpning","Oslo","Under"
"420","CLASSY GRUPPEN AS","922981914","2023-09-28","Konkursåpning","Oslo","Etter"
"421","CLASSYWEB AS","822236952","2021-06-01","Konkursåpning","Oslo","Under"
"422","CLEANCO AS","913598903","2020-06-23","Konkursåpning","Oslo","Under"
"423","CLEANDESK AS","915933386","2023-12-28","Konkursåpning","Oslo","Etter"
"424","CLEAR LIFE AS","923275991","2022-12-19","Konkursåpning","Oslo","Under"
"425","CLEOPATRA DESIGN AS","921551614","2021-06-10","Konkursåpning","Oslo","Under"
"426","CLOUD CONCEPTS AS","825327312","2023-06-05","Konkursåpning","Oslo","Etter"
"427","CLUB ALDRI AS","929570812","2023-04-11","Konkursåpning","Oslo","Under"
"428","CMC MALERSERVICE AS","918977538","2020-09-23","Konkursåpning","Oslo","Under"
"429","CMS BYGG AS","916570325","2023-10-10","Konkursåpning","Oslo","Etter"
"430","CNC HOLDING AS","919006307","2020-11-18","Konkursåpning","Oslo","Under"
"431","COCO IMPORT AS","913317815","2024-01-31","Konkursåpning","Oslo","Etter"
"432","COCOABAR AS","925590770","2021-08-24","Konkursåpning","Oslo","Under"
"433","CODEANDGO AS","922779449","2023-03-28","Konkursåpning","Oslo","Under"
"434","COFFEE TOWN AS","914973805","2022-10-12","Konkursåpning","Oslo","Under"
"435","COID TRANSPORT AS","923174117","2021-03-03","Konkursåpning","Oslo","Under"
"436","COLONIALMAJOR AS","920362672","2020-08-18","Konkursåpning","Oslo","Under"
"437","COLORZ AS","923102892","2023-02-07","Konkursåpning","Oslo","Under"
"438","COLOSSEUM KIOSK AS","968910809","2023-02-07","Konkursåpning","Oslo","Under"
"439","COMFORT ENTREPRENØR AS","925874159","2023-03-08","Konkursåpning","Oslo","Under"
"440","COMMAGE AS","981930029","2020-11-02","Konkursåpning","Oslo","Under"
"441","COMMERCIAL CLEANING AS","822246362","2023-01-27","Konkursåpning","Oslo","Under"
"442","COMPANY HAUGEN AS","977200164","2023-08-10","Konkursåpning","Oslo","Etter"
"443","COMPANYBOOK AS","995516055","2019-03-22","Konkursåpning","Oslo","Før"
"444","COMPEDGE CONSULTING AS","915728863","2023-01-30","Konkursåpning","Oslo","Under"
"445","CONGRATULATIONS AS","918710299","2020-12-09","Konkursåpning","Oslo","Under"
"446","CONNECT SERVICES AS","920314600","2023-10-18","Konkursåpning","Oslo","Etter"
"447","CONSENSUM AS","989599003","2021-05-20","Konkursåpning","Oslo","Under"
"448","CONSUS RETTSHJELPSFORETAK AS","821489652","2022-12-19","Konkursåpning","Oslo","Under"
"449","CONTENTO FORLAG AS","918123423","2020-12-09","Konkursåpning","Oslo","Under"
"450","CONTER REKRUTTERING AS","925948411","2023-07-24","Konkursåpning","Oslo","Etter"
"451","CONTEX AS","920898785","2023-11-01","Konkursåpning","Oslo","Etter"
"452","CONTROL AS","912079546","2020-12-03","Konkursåpning","Oslo","Under"
"453","CORNER SHOP AS","925271403","2022-09-20","Konkursåpning","Oslo","Under"
"454","COSMETIC GROUP AS","912014975","2019-10-21","Konkursåpning","Oslo","Før"
"455","COSS AS","913561201","2022-11-30","Konkursåpning","Oslo","Under"
"456","COVEN LUNATIC AS","827237272","2023-10-31","Konkursåpning","Oslo","Etter"
"457","CREDI & PARTNERS AS","921662998","2021-04-06","Konkursåpning","Oslo","Under"
"458","CREPERIE DE MARI AS","918887091","2019-03-04","Konkursåpning","Oslo","Før"
"459","CSJ ALUSTEEL NORWAY AS","921365985","2021-06-21","Konkursåpning","Oslo","Under"
"460","CULINAE AS","914724090","2022-04-06","Konkursåpning","Oslo","Under"
"461","CUPCAKE & PIE 2 AS","922829780","2023-11-13","Endring av kunngjøring fra Konkursregisteret","Oslo","Etter"
"462","CURASERVICE AS","998896231","2021-08-12","Konkursåpning","Oslo","Under"
"463","CUSTOM KITCHEN & INTERIORS AS","913884108","2023-02-16","Konkursåpning","Oslo","Under"
"464","CUSTOMER CONNECTING AS","923471766","2024-03-21","Konkursåpning","Oslo","Etter"
"465","CYKELKRAFT NORGE, FILIAL AV CYKELKRAFT AB I SVERIGE","919536071","2019-12-19","Konkursåpning i hjemlandet","Oslo","Før"
"466","D & R BYGGTJENESTER AS","919728043","2020-05-22","Konkursåpning","Oslo","Under"
"467","D E CRAMER AS","926534858","2023-05-23","Konkursåpning","Oslo","Etter"
"468","D FISHING AS","987543531","2022-05-10","Konkursåpning","Oslo","Under"
"469","D.W.& W. INTERNATIONAL AS","990287198","2024-03-21","Konkursåpning","Oslo","Etter"
"470","DA BELLA AS","965525467","2023-11-16","Konkursåpning","Oslo","Etter"
"471","DAG DVERGSTEN AS","987018062","2017-08-23","Konkursåpning","Oslo","Før"
"472","DAG SEM REKLAMESTUDIO AS","977567998","2023-04-12","Konkursåpning","Oslo","Under"
"473","DAGLIG BRØD AS","915426867","2020-12-02","Konkursåpning","Oslo","Under"
"474","DAILY FANTASY SCOUT AS","925337218","2024-02-06","Konkursåpning","Oslo","Etter"
"475","DAMAS ENGROSS INTERNATIONAL AS","826674822","2023-09-12","Konkursåpning","Oslo","Etter"
"476","DAMGAARD EIENDOM AS","979782985","2023-07-12","Konkursåpning","Oslo","Etter"
"477","DAMGAARD MARINE AS","991064125","2022-11-22","Konkursåpning","Oslo","Under"
"478","DAN NILSSON GRÄV AB","916490232","2017-07-11","Konkursåpning i hjemlandet","Oslo","Før"
"479","DANSKE DESIGN MØBLER AS","922832846","2022-09-02","Konkursåpning","Oslo","Under"
"480","DARBAR GRILL AS","922622116","2023-02-20","Konkursåpning","Oslo","Under"
"481","DAVID BYGGSERVICE AS","921670141","2020-01-30","Konkursåpning","Oslo","Før"
"482","DAVID SYSTEM AS","922044260","2020-02-19","Konkursåpning","Oslo","Under"
"483","DAY SKØYEN AS","999004563","2023-11-30","Konkursåpning","Oslo","Etter"
"484","DAYAX RESTAURANT AS","922675686","2022-08-09","Konkursåpning","Oslo","Under"
"485","DB RENHOLD AS","916499302","2022-10-04","Konkursåpning","Oslo","Under"
"486","DBCONSULTING AS","920318657","2020-10-13","Konkursåpning","Oslo","Under"
"487","DEGALOT NORWAY AS","914276799","2020-10-13","Konkursåpning","Oslo","Under"
"488","DEJARO UNITED COFFEE FARMS AS","811733202","2023-02-21","Konkursåpning","Oslo","Under"
"489","DEJAVU HAIR & BEAUTY AS","925816736","2023-09-15","Konkursåpning","Oslo","Etter"
"490","DEKKBYTTERNE NORGE AS","931480103","2024-01-25","Konkursåpning","Oslo","Etter"
"491","DEKKGUTTA AS","815649982","2023-05-12","Konkursåpning","Oslo","Etter"
"492","DEKKVAREHUSET AS","914155029","2019-06-19","Konkursåpning","Oslo","Før"
"493","DELTA BILUTLEIE AS","914014581","2021-06-07","Konkursåpning","Oslo","Under"
"494","DEN GODE KONSEPT AS","922991529","2022-08-23","Konkursåpning","Oslo","Under"
"495","DEN GYLDNE PENSEL AS","988988596","2020-08-25","Konkursåpning","Oslo","Under"
"496","DEN SUNNE SNUTE AS","916097905","2023-09-12","Konkursåpning","Oslo","Etter"
"497","DENTAL SENSES OSLO AS","923566759","2023-12-19","Konkursåpning","Oslo","Etter"
"498","DERMA CLINIC AS","932349671","2024-02-09","Konkursåpning","Oslo","Etter"
"499","DERMALINE AESTHETIC CLINIC OSLO AS","921811284","2022-10-20","Konkursåpning","Oslo","Under"
"500","DESIGN BYGG & MALERTJENESTER AS","924694408","2022-10-12","Konkursåpning","Oslo","Under"
"501","DESTRA DRIFT AS","920317391","2021-01-07","Konkursåpning","Oslo","Under"
"502","DET NORSKE BRANSJEREGISTER AS","994465260","2022-08-01","Konkursåpning","Oslo","Under"
"503","DET NORSKE KARTSELSKAPET AS","990759960","2020-06-26","Konkursåpning","Oslo","Under"
"504","DFP OPERATIONS AS","916476264","2020-05-19","Konkursåpning","Oslo","Under"
"505","DIAGNOSTIC TECHNOLOGIES AS","917142718","2021-02-18","Konkursåpning","Oslo","Under"
"506","DIAMANTE RENHOLD AS","914205352","2021-03-09","Konkursåpning","Oslo","Under"
"507","DIGISTAR AS","922953317","2022-09-23","Konkursåpning","Oslo","Under"
"508","DIGITAL CAPITAL AS","919943238","2021-03-09","Konkursåpning","Oslo","Under"
"509","DIGITAL MASTER AS","925654248","2023-10-18","Konkursåpning","Oslo","Etter"
"510","DIGIUNITY AS","998297915","2023-10-05","Konkursåpning","Oslo","Etter"
"511","DIN FORTJENESTE AS","819975442","2022-04-19","Konkursåpning","Oslo","Under"
"512","DIN FYSIOTERAPI AS","920795315","2023-03-17","Konkursåpning","Oslo","Under"
"513","DIN HARMONI AS","912355047","2022-05-03","Konkursåpning","Oslo","Under"
"514","DIN SNEKKER AS","925059579","2022-12-19","Konkursåpning","Oslo","Under"
"515","DINAMO AS","976965043","2023-09-20","Konkursåpning","Oslo","Etter"
"516","DIO GRUPPEN AS","925501034","2022-06-14","Konkursåpning","Oslo","Under"
"517","DIREKTE FRAKT AS","913153480","2023-04-20","Konkursåpning","Oslo","Under"
"518","DISTRIBUSJON HOSES AS","817983162","2020-09-28","Konkursåpning","Oslo","Under"
"519","DK PRO RENOVASJON AS","922540632","2020-12-22","Konkursåpning","Oslo","Under"
"520","DKVISION AS","917863695","2023-11-16","Konkursåpning","Oslo","Etter"
"521","DMP NORDIC AS","921186762","2024-01-09","Konkursåpning","Oslo","Etter"
"522","DOCK ESPRESSOBAR AS","921075979","2022-10-05","Konkursåpning","Oslo","Under"
"523","DOCKED AS","916849672","2021-06-15","Konkursåpning","Oslo","Under"
"524","DOLIA AS","920126928","2020-02-11","Konkursåpning","Oslo","Under"
"525","DOLPHIN DRILLING ASA","977388287","2019-06-26","Konkursåpning","Oslo","Før"
"526","DOMINIUM AS","919350563","2023-03-02","Konkursåpning","Oslo","Under"
"527","DÖNER BROS AVD TORGGATA AS","923415602","2022-03-08","Konkursåpning","Oslo","Under"
"528","DOORDROP AS","925217107","2022-07-13","Konkursåpning","Oslo","Under"
"529","DOVRE BIL OSLO AS","914965993","2021-02-12","Endring av kunngjøring fra Konkursregisteret","Oslo","Under"
"530","DOVRE BIL OSLO AS","914965993","2021-02-11","Konkursåpning","Oslo","Under"
"531","DOVRE DRIFT AS","913342747","2021-11-05","Konkursåpning","Oslo","Under"
"532","DP MAJORSTUA AS","826774592","2022-11-16","Konkursåpning","Oslo","Under"
"533","DR BLIKK AS","925559857","2021-12-15","Konkursåpning","Oslo","Under"
"534","DRAUM AS","927473364","2022-11-08","Konkursåpning","Oslo","Under"
"535","DREAMWORK AS","998096480","2019-11-04","Konkursåpning","Oslo","Før"
"536","DREAMWORK SERVICES AS","919387947","2019-11-04","Konkursåpning","Oslo","Før"
"537","DRIVE OSLO AS","979801386","2020-04-03","Konkursåpning","Oslo","Under"
"538","DRIVER SCHOOL AS","915110037","2023-09-11","Konkursåpning","Oslo","Etter"
"539","DRY AS","916642881","2021-09-30","Konkursåpning","Oslo","Under"
"540","DS PHOTO AS","923487352","2021-10-06","Konkursåpning","Oslo","Under"
"541","DUCK IT OSF AS","918706577","2022-03-25","Konkursåpning","Oslo","Under"
"542","DUDZIK BYGG AS","829912422","2023-12-05","Konkursåpning","Oslo","Etter"
